 time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z 
3.23,-0.056167,-0.010491,-0.294,-0.075326,-0.010301,0.077225,-0.074983,0.99356,-0.010265,0.90855,20.106,-18.685,-0.025568,-0.021968,0.025595,-0.015906,-0.013617,-0.0178,0.71571,-0.021167,-0.0041886,-0.10618
3.24,-0.056132,-0.010898,-0.30197,-0.076595,-0.010273,0.078576,-0.076458,0.99626,-0.010265,0.90855,20.106,-18.685,-0.0024995,0.0083855,-0.021757,-0.0057546,0.0025199,-0.039845,0.71094,-0.021098,-0.0044481,-0.10838
3.25,-0.055898,-0.011061,-0.31078,-0.080632,-0.015491,0.08723,-0.080146,0.99183,-0.015416,0.82496,20.106,-18.6,-0.026782,0.0035289,-0.020542,-0.019318,0.0043619,-0.046417,0.70616,-0.020939,-0.0045446,-0.11084
3.26,-0.055723,-0.011144,-0.31992,-0.081667,-0.017122,0.088255,-0.081622,0.99723,-0.017133,0.82496,20.106,-18.6,-0.035281,0.0035289,-0.019328,-0.029281,0.0049942,-0.047935,0.70138,-0.020796,-0.0045823,-0.11338
3.27,-0.055639,-0.011169,-0.32981,-0.081978,-0.018226,0.097868,-0.081253,0.98894,-0.018087,0.6578,20.294,-18.685,-0.049851,0.0059572,-0.021757,-0.042383,0.0069441,-0.050878,0.69658,-0.020682,-0.0045683,-0.11615
3.28,-0.055373,-0.01109,-0.34028,-0.087872,-0.020409,0.10399,-0.086785,0.98508,-0.020185,0.6578,20.294,-18.685,-0.053494,-0.0001135,-0.029041,-0.048627,0.0035361,-0.057443,0.69178,-0.020495,-0.0044878,-0.11907
3.29,-0.055204,-0.011153,-0.35066,-0.082103,-0.015644,0.098288,-0.081806,0.99414,-0.015607,0.6578,20.106,-18.346,0.013284,0.0095996,-0.0059728,-0.0046519,0.0089051,-0.043628,0.68698,-0.020361,-0.0045033,-0.12192
3.3,-0.054713,-0.011143,-0.36117,-0.082896,-0.017223,0.099049,-0.082359,0.99125,-0.017133,0.6578,20.106,-18.346,0.0035712,-0.0001135,0.0085969,0.0019884,0.0039265,-0.029796,0.68219,-0.02011,-0.004489,-0.12477
3.31,-0.054234,-0.011279,-0.37154,-0.08119,-0.012068,0.095941,-0.080515,0.98951,-0.011982,0.6578,20.011,-18.769,-0.015855,-0.0086125,0.047449,-0.0094336,-0.0037211,0.00096894,0.67741,-0.019885,-0.0045809,-0.12754
3.32,-0.053873,-0.011381,-0.38192,-0.080416,-0.013569,0.095051,-0.079962,0.99221,-0.013508,0.6578,20.011,-18.769,-0.015855,-0.0061842,0.026809,-0.01295,-0.0043029,-0.0042839,0.67264,-0.0197,-0.0046452,-0.13026
3.33,-0.053496,-0.011237,-0.39318,-0.082224,-0.02251,0.10551,-0.08199,0.99491,-0.022475,0.49064,20.106,-18.769,-0.0024995,0.0011006,-0.0011162,-0.0048282,0.0010271,-0.025995,0.66785,-0.019479,-0.0045269,-0.13323
3.34,-0.052779,-0.011119,-0.40509,-0.086774,-0.019794,0.11043,-0.085863,0.98701,-0.019613,0.49064,20.106,-18.769,-0.006142,-0.0049701,-0.0059728,-0.0046414,-0.0015957,-0.036558,0.66303,-0.019153,-0.0044449,-0.13638
3.35,-0.051636,-0.010817,-0.4172,-0.095555,-0.025036,0.10813,-0.095082,0.99202,-0.024955,0.74138,20.2,-18.346,0.0047853,0.0047431,-0.013258,0.0033158,0.0046774,-0.045069,0.65822,-0.018662,-0.0042601,-0.13954
3.36,-0.050452,-0.010518,-0.42958,-0.094302,-0.024091,0.10685,-0.093792,0.99163,-0.024001,0.74138,20.2,-18.346,0.015713,0.010814,-0.022971,0.013249,0.010734,-0.054727,0.65339,-0.018162,-0.0040812,-0.14274
3.37,-0.051263,-0.010969,-0.4406,-0.048616,-0.0028135,0.075455,-0.04548,0.93476,-0.0026331,0.40705,19.917,-18.43,0.0047853,0.0083855,0.0037404,0.0069245,0.0092971,-0.038285,0.64857,-0.018431,-0.004323,-0.14545
3.38,-0.047117,-0.0099226,-0.45611,-0.12869,-0.038058,0.15691,-0.13491,1.0425,-0.040027,0.40705,19.917,-18.43,0.48559,0.1128,-0.043611,0.34007,0.083869,-0.069928,0.64367,-0.016864,-0.003789,-0.14957
3.39,-0.046748,-0.010387,-0.4658,-0.039674,4.0634e-05,0.048132,-0.036998,0.93206,3.7903e-05,0.74138,20.106,-18.685,-0.29268,-0.13003,0.19072,-0.099599,-0.064343,0.086547,0.63893,-0.016762,-0.0041473,-0.15174
3.4,-0.046708,-0.011118,-0.47722,-0.068979,0.009779,0.080037,-0.070189,1.0159,0.0099588,0.74138,20.106,-18.685,0.065492,0.020527,-0.11525,0.015862,-0.0053511,-0.079134,0.63413,-0.016825,-0.0046682,-0.15445
3.41,-0.046939,-0.012063,-0.4879,-0.045701,0.020988,0.049842,-0.044927,0.98238,0.020643,0.82496,19.917,-18.515,0.037567,-0.0049701,0.11301,0.030673,-0.0059774,0.029194,0.62932,-0.017019,-0.005342,-0.15687
3.42,-0.047151,-0.011001,-0.5001,-0.070915,-0.061477,0.074949,-0.071111,1.0011,-0.061777,0.82496,19.917,-18.515,-0.048637,0.036311,-0.12739,-0.024317,0.026331,-0.10519,0.62449,-0.016837,-0.004502,-0.1597
3.43,-0.045286,-0.011954,-0.51521,-0.076764,0.048298,0.10052,-0.076643,0.99645,0.048307,0.57422,20.2,-18.6,0.087347,0.20872,-0.17838,0.054566,0.15048,-0.18297,0.61949,-0.016406,-0.0053202,-0.16343
3.44,-0.043884,-0.0098262,-0.53178,-0.1099,-0.088495,0.12592,-0.10891,0.98701,-0.088105,0.57422,20.2,-18.6,-0.060778,-0.14217,-0.0047586,-0.024288,-0.047628,-0.087744,0.61445,-0.015512,-0.003767,-0.16751
3.45,-0.042823,-0.010229,-0.54647,-0.07576,0.0082071,0.092422,-0.074246,0.97814,0.0080509,0.6578,20.2,-18.6,0.053351,0.12616,-0.022971,0.030609,0.072866,-0.070883,0.60947,-0.015232,-0.0041186,-0.17098
3.46,-0.039008,-0.0090851,-0.52406,0.03176,0.0079922,-0.025231,0.031229,0.98296,0.0078601,0.6578,20.2,-18.6,-0.020712,-0.10817,9.7953e-05,-0.0015378,-0.051285,0.0020873,0.61154,-0.013787,-0.003727,-0.16416
3.47,-0.037425,-0.0097926,-0.5402,-0.088268,0.021551,0.11236,-0.10393,1.1744,0.025412,0.57422,19.917,-18.006,-0.094774,-0.0001135,0.10573,-0.06387,-0.015708,0.044094,0.60649,-0.013426,-0.0043525,-0.16807
3.48,-0.036762,-0.0083812,-0.51467,-0.0050359,0.04243,0.017466,-0.0038064,0.75584,0.03209,0.57422,19.917,-18.006,0.018141,-0.088746,0.070518,-0.0056445,-0.063671,0.087085,0.60877,-0.012885,-0.0034899,-0.16034
3.49,-0.034523,-0.0062664,-0.5338,-0.12608,-0.10058,0.15473,-0.13307,1.0499,-0.1068,0.23989,19.823,-18.6,0.25247,0.18565,-0.080035,0.17458,0.11465,-0.059186,0.6036,-0.011741,-0.0019789,-0.16513
3.5,-0.033409,-0.0061193,-0.55096,-0.053619,-0.014404,0.088647,-0.054515,1.0157,-0.014653,0.23989,19.823,-18.6,0.12256,-0.0037559,-0.082464,0.13794,0.033252,-0.10276,0.59844,-0.011336,-0.0019068,-0.16924
3.51,-0.030017,-0.0057944,-0.57099,-0.13098,-0.012583,0.15965,-0.1303,0.98913,-0.012554,0.49064,20.106,-18.346,-0.37888,-0.16038,0.33034,-0.2161,-0.09823,0.16571,0.59321,-0.010224,-0.0018819,-0.17419
3.52,-0.029745,-0.0059311,-0.58847,-0.08681,-0.0058543,0.11294,-0.084203,0.96753,-0.0056857,0.49064,20.106,-18.346,0.15412,0.16987,-0.24516,0.042919,0.088858,-0.14892,0.58808,-0.010146,-0.0019668,-0.17828
3.53,-0.028236,-0.004894,-0.60833,-0.097748,-0.049361,0.1199,-0.1032,1.0524,-0.052238,0.49064,19.823,-18.346,0.031496,-0.035324,-0.1286,0.036615,0.0059405,-0.16461,0.58277,-0.009428,-0.0012384,-0.183
3.54,-0.028913,-0.0048625,-0.62575,-0.047953,-0.02579,0.069504,-0.045664,0.95153,-0.024574,0.49064,19.823,-18.346,-0.02314,-0.018326,-0.019328,-0.0046085,-0.0092143,-0.092605,0.57756,-0.0095828,-0.0011085,-0.1869
3.55,-0.028532,-0.0038982,-0.64535,-0.089494,-0.062616,0.11428,-0.092685,1.0329,-0.06502,0.40705,19.823,-18.515,-0.035281,-0.01954,-0.088534,-0.024419,-0.012388,-0.12084,0.57226,-0.0091886,-0.00033286,-0.19139
3.56,-0.027601,-0.004112,-0.66506,-0.077141,-0.0016526,0.10551,-0.078302,1.013,-0.0016792,0.40705,19.823,-18.515,-0.0073561,0.018099,-0.076393,-0.010682,0.010041,-0.12143,0.56692,-0.0089432,-0.00053717,-0.19584
3.57,-0.02703,-0.0039926,-0.6844,-0.07254,-0.018425,0.096056,-0.069636,0.95828,-0.017705,0.49064,19.917,-18.346,0.020569,0.0047431,-0.012043,0.012321,0.0082471,-0.077385,0.5616,-0.0087142,-0.00044978,-0.2001
3.58,-0.026448,-0.0041529,-0.70325,-0.066514,-0.0055225,0.090272,-0.066132,0.99279,-0.0054949,0.49064,19.917,-18.346,-0.032853,-0.020754,0.059591,-0.017615,-0.010498,-0.014975,0.55631,-0.0085641,-0.00058986,-0.20414
3.59,-0.025247,-0.0043708,-0.72261,-0.077058,0.0021357,0.098335,-0.077012,0.99742,0.0021366,0.57422,20.106,-18.346,0.0059994,-0.0086125,-0.019328,0.0006651,-0.0079047,-0.051445,0.551,-0.0082673,-0.00084129,-0.20827
3.6,-0.024671,-0.0044725,-0.74192,-0.068471,-0.0084566,0.088427,-0.067607,0.98585,-0.0083567,0.57422,20.106,-18.346,-0.042566,-0.036538,0.019524,-0.027827,-0.026158,-0.035853,0.54566,-0.0081158,-0.00094077,-0.21229
3.61,-0.023819,-0.0045811,-0.76192,-0.073046,-0.0033634,0.093138,-0.073692,1.0071,-0.0033963,0.57422,20.2,-18.685,-0.0049278,0.035097,-0.059395,-0.010222,0.017648,-0.086377,0.54026,-0.0078977,-0.0010757,-0.21644
3.62,-0.023095,-0.0046254,-0.78226,-0.068231,-0.0024764,0.088006,-0.067239,0.98392,-0.0024423,0.57422,20.2,-18.685,-0.027997,0.026598,-0.013258,-0.02098,0.024938,-0.070228,0.53481,-0.0077002,-0.0011482,-0.22059
3.63,-0.021674,-0.004326,-0.80408,-0.084326,-0.01181,0.10881,-0.082728,0.97872,-0.0116,0.49064,20.2,-18.769,0.039995,0.048452,-0.076393,0.023129,0.042916,-0.11026,0.52926,-0.0072076,-0.0010215,-0.22509
3.64,-0.020368,-0.0034413,-0.82722,-0.093439,-0.042556,0.11618,-0.093976,1.0028,-0.042889,0.49064,20.2,-18.769,-0.0012854,0.021741,-0.20509,0.0077916,0.031269,-0.21205,0.52358,-0.0065417,-0.00041454,-0.22985
3.65,-0.018369,-0.002811,-0.85137,-0.096311,-0.024656,0.11224,-0.09582,0.99183,-0.024574,0.6578,19.917,-18.261,0.080062,0.066664,-0.21359,0.05979,0.058201,-0.24933,0.51777,-0.0057765,-9.5156e-05,-0.23479
3.66,-0.016889,-0.0024889,-0.87486,-0.075209,-0.013443,0.09044,-0.07443,0.98778,-0.013317,0.6578,19.917,-18.261,0.019355,0.033882,-0.098248,0.033159,0.042967,-0.18092,0.51196,-0.0052562,2.7482e-05,-0.23944
3.67,-0.01429,-0.0020285,-0.89919,-0.097779,-0.0081831,0.10252,-0.099692,1.0163,-0.0083567,0.90855,20.011,-18.091,0.052137,0.078806,-0.18081,0.048672,0.069673,-0.21826,0.50609,-0.0044004,0.00011945,-0.24423
3.68,-0.014029,-0.001605,-0.92239,-0.07668,-0.02801,0.078721,-0.075536,0.98315,-0.027626,0.90855,20.011,-18.091,-0.27811,-0.17009,0.047449,-0.1757,-0.093782,-0.071774,0.50027,-0.0041484,0.0004574,-0.24861
3.69,-0.014579,-0.0013732,-0.94634,-0.077361,-0.027081,0.10143,-0.076643,0.98874,-0.026863,0.49064,19.917,-18.091,-0.0073561,0.03024,-0.021757,-0.056747,-0.0049834,-0.076569,0.49441,-0.0041673,0.00074485,-0.25313
3.7,-0.013597,-0.00129,-0.97069,-0.076849,-0.0036193,0.10229,-0.07609,0.98816,-0.003587,0.49064,19.917,-18.091,0.027854,0.027812,0.036522,0.0040647,0.019505,-0.038472,0.4885,-0.0038659,0.00071867,-0.25765
3.71,-0.012022,-0.00098911,-0.99578,-0.081494,-0.0094348,0.11019,-0.080331,0.98354,-0.0093106,0.40705,19.823,-18.346,0.067921,0.048452,-0.035112,0.050205,0.041532,-0.077258,0.48252,-0.0033304,0.00078538,-0.26229
3.72,-0.010368,-0.00079941,-1.021,-0.074351,-0.0045773,0.10289,-0.073692,0.98932,-0.004541,0.40705,19.823,-18.346,0.039995,-0.0073984,0.047449,0.044805,0.0093564,-0.032413,0.47648,-0.0028278,0.00074479,-0.26684
3.73,-0.0086731,-0.00081309,-1.0463,-0.071293,0.0059779,0.096654,-0.070927,0.99318,0.0059523,0.49064,20.011,-18.261,-0.0037137,0.0059572,-0.0071869,0.013145,0.0084121,-0.05698,0.47042,-0.002414,0.00052801,-0.2713
3.74,-0.0071039,-0.0010715,-1.0715,-0.067928,0.018616,0.093636,-0.067607,0.99376,0.018544,0.49064,20.011,-18.261,-0.059564,-0.081461,0.16279,-0.034835,-0.052729,0.052395,0.46433,-0.0021558,0.00012607,-0.27567
3.75,-0.0064116,-0.00079012,-1.0973,-0.070854,-0.018813,0.090712,-0.070927,0.99935,-0.01885,0.57422,20.106,-18.261,0.088561,0.070307,-0.18688,0.052214,0.03478,-0.15634,0.45816,-0.0018525,0.00027005,-0.28005
3.76,-0.0050855,-0.00064788,-1.1242,-0.065768,-0.002846,0.085932,-0.06521,0.99009,-0.0028239,0.57422,20.106,-18.261,-0.0049278,-0.020754,0.046235,0.014254,-0.0021796,-0.059174,0.4518,-0.0014721,0.0002103,-0.28459
3.77,-0.0040759,-0.00047327,-1.1518,-0.068112,-0.0074319,0.10149,-0.067792,0.99376,-0.0074028,0.32347,20.011,-18.261,-0.013427,-0.017111,0.020738,-0.003146,-0.010649,-0.048418,0.4454,-0.0011504,0.00021564,-0.2892
3.78,-0.0028834,0.00021438,-1.1808,-0.093205,-0.032009,0.12646,-0.093054,0.99549,-0.032014,0.32347,20.011,-18.261,0.002357,-0.037752,0.045021,0.0026853,-0.026105,-0.029717,0.43885,-0.00051974,0.00059255,-0.29409
3.79,-0.00098389,0.0010054,-1.2106,-0.106,-0.03021,0.13527,-0.10541,0.99067,-0.030106,0.40705,20.011,-18.346,0.04728,0.012028,0.031666,0.035914,0.0038675,-0.034158,0.43222,0.00033161,0.00093366,-0.29907
3.8,0.00069525,0.0016458,-1.2404,-0.092185,-0.023834,0.12131,-0.09121,0.98662,-0.02362,0.40705,20.011,-18.346,0.029068,0.01567,-0.015686,0.03322,0.015002,-0.068477,0.42551,0.0010626,0.001175,-0.30391
3.81,0.0018963,0.0021113,-1.2701,-0.079539,-0.018668,0.10359,-0.079409,0.99626,-0.018659,0.49064,20.011,-18.43,-0.006142,-0.0049701,0.03288,0.0079154,0.0037155,-0.045517,0.41874,0.001601,0.0013413,-0.30857
3.82,0.003089,0.0022183,-1.2997,-0.068165,0.0017585,0.092551,-0.067976,0.99568,0.001755,0.49064,20.011,-18.43,-0.029211,-0.013469,0.049878,-0.015484,-0.0064072,-0.027181,0.41195,0.0019333,0.0012232,-0.31307
3.83,0.0023226,0.0019004,-1.3279,-0.021843,0.0034504,0.041965,-0.020771,0.95076,0.0032813,0.49064,19.823,-18.43,-0.018283,0.032668,-0.10796,-0.0163,0.02124,-0.1298,0.40519,0.0016087,0.0010865,-0.31703
3.84,0.0035836,0.0024165,-1.3597,-0.067023,-0.019968,0.089595,-0.067054,0.99896,-0.019995,0.49064,19.823,-18.43,0.32289,0.1213,-0.15046,0.21973,0.092589,-0.19218,0.39801,0.0021973,0.0012593,-0.32176
3.85,0.002658,0.003482,-1.3053,-0.00031737,0.084015,0.015637,-0.00030285,0.95423,0.080359,0.49064,20.011,-18.176,-0.080205,-0.051107,0.249,0.0089508,-0.0050277,0.16087,0.40453,0.0026141,0.0023055,-0.30922
3.86,0.0017001,0.0033624,-1.3363,-0.039126,-0.0049573,0.061105,-0.038842,0.99221,-0.0049225,0.49064,20.011,-18.176,-0.34853,-0.085103,-0.048468,-0.23653,-0.058918,-0.032807,0.39741,0.0023952,0.00234,-0.31367
3.87,0.0014302,0.0046296,-1.3727,-0.11275,-0.066794,0.12441,-0.11481,1.014,-0.068264,0.6578,19.728,-18.43,0.30104,0.12616,-0.36536,0.138,0.074147,-0.31167,0.38965,0.0031909,0.0033266,-0.31922
3.88,0.0032908,0.0050687,-1.4087,-0.076813,-0.010184,0.091124,-0.075905,0.98624,-0.010074,0.6578,19.728,-18.43,-0.085061,-0.062035,0.18586,-0.01455,-0.017762,-0.015312,0.38183,0.0039034,0.0033201,-0.32449
3.89,0.0040933,0.0051446,-1.4436,-0.058938,3.8239e-05,0.09198,-0.058388,0.98951,3.7903e-05,0.32347,19.823,-18.006,0.032711,0.0095996,0.051092,0.020326,0.0031728,-0.019189,0.37419,0.0041752,0.0031988,-0.32941
3.9,0.0047179,0.0054139,-1.4789,-0.064206,-0.012565,0.097045,-0.064104,0.99703,-0.012554,0.32347,19.823,-18.006,-0.013427,-0.04018,0.17979,-0.0011111,-0.024363,0.067712,0.3665,0.0045418,0.0032432,-0.33429
3.91,0.0056055,0.0058814,-1.515,-0.077044,-0.017908,0.1053,-0.07609,0.98566,-0.017705,0.40705,19.917,-18.346,0.053351,0.04481,-0.084892,0.038698,0.026447,-0.089553,0.35868,0.0050981,0.0033769,-0.33924
3.92,0.0065832,0.0064753,-1.5528,-0.080291,-0.019479,0.10864,-0.079962,0.99376,-0.019422,0.40705,19.917,-18.346,0.0035712,0.019313,-0.021757,0.016455,0.0244,-0.094404,0.35059,0.0057705,0.0035671,-0.34435
3.93,0.0078923,0.0067283,-1.5905,-0.06971,0.00526,0.09857,-0.068714,0.98412,0.0051891,0.40705,20.106,-18.685,-0.021926,-0.015897,0.035308,-0.0074654,-0.0013821,-0.056944,0.34245,0.006262,0.0034363,-0.34931
3.94,0.007768,0.0074113,-1.6294,-0.070228,-0.037246,0.096794,-0.069267,0.98469,-0.036784,0.40705,20.106,-18.685,0.16627,0.11159,-0.28765,0.11416,0.07987,-0.2692,0.33409,0.0068335,0.0038447,-0.3543
3.95,0.0099289,0.0081191,-1.6702,-0.081283,-0.012431,0.10598,-0.08199,1.0065,-0.012554,0.49064,19.917,-18.261,0.21847,0.066664,-0.10917,0.18803,0.073254,-0.21123,0.3254,0.0078217,0.0038333,-0.35953
3.96,0.012036,0.0089924,-1.7115,-0.090948,-0.021895,0.11562,-0.090841,0.99607,-0.021903,0.49064,19.917,-18.261,0.083705,0.032668,-0.093391,0.11739,0.04828,-0.18364,0.31663,0.0089344,0.0039084,-0.36473
3.97,0.013336,0.0095349,-1.7516,-0.070704,-0.012187,0.090367,-0.070558,0.99626,-0.012172,0.57422,19.917,-18.176,0.064278,0.0095996,0.15187,0.082491,0.024023,-0.0061029,0.30798,0.0096659,0.0038831,-0.36949
3.98,0.015026,0.0099868,-1.7914,-0.073424,-0.0003447,0.09392,-0.073139,0.99433,-0.00034367,0.57422,19.917,-18.176,0.089775,-0.0013276,0.070518,0.089966,0.0089554,-0.0091719,0.29939,0.010385,0.0037028,-0.37408
3.99,0.016739,0.010212,-1.832,-0.061302,0.014934,0.089111,-0.060416,0.98431,0.014728,0.40705,19.728,-18.515,0.0059994,0.0071713,-0.069108,0.034626,0.0096006,-0.10706,0.29061,0.010917,0.0033451,-0.37864
4,0.016927,0.010625,-1.8739,-0.063935,-0.0060471,0.090911,-0.064104,1.0013,-0.0060673,0.40705,19.728,-18.515,-0.054708,-0.0098266,-0.046039,-0.024568,-0.0014639,-0.12148,0.28158,0.011384,0.0033719,-0.38326
4.01,0.016196,0.01094,-1.9161,-0.053603,-0.0090193,0.081518,-0.05304,0.98855,-0.0089291,0.40705,20.011,-18.091,-0.053494,-0.0073984,0.013454,-0.041927,-0.0033827,-0.08523,0.27247,0.011649,0.003499,-0.38771
4.02,0.016507,0.011676,-1.9602,-0.10044,3.8769e-05,0.1334,-0.098033,0.97274,3.7903e-05,0.40705,20.011,-18.091,-0.16884,-0.043823,0.060805,-0.12575,-0.027923,-0.043034,0.26309,0.012432,0.0036401,-0.39254
4.03,0.015088,0.011776,-2.0026,-0.040051,-0.0025058,0.065846,-0.039026,0.9739,-0.0024423,0.40705,19.823,-18.6,0.044852,0.020527,-0.03754,-0.0046894,0.0073964,-0.097621,0.25384,0.012444,0.0037486,-0.39666
4.04,0.014506,0.012226,-2.0471,-0.073669,-0.00093359,0.1016,-0.072217,0.97852,-0.00091603,0.40705,19.823,-18.6,-0.23804,-0.076604,0.040165,-0.1627,-0.047975,-0.061699,0.24428,0.012888,0.0038643,-0.40107
4.05,0.012335,0.013079,-2.0928,-0.093356,-0.039539,0.12055,-0.093423,0.9978,-0.039646,0.40705,19.634,-18.091,0.1432,0.037525,-0.090963,0.051778,0.015266,-0.14219,0.23448,0.01353,0.0044876,-0.40557
4.06,0.011286,0.013715,-2.1388,-0.074967,-0.025684,0.10231,-0.075536,1.0057,-0.025909,0.40705,19.634,-18.091,-0.024354,-0.0098266,0.035308,0.0012932,0.0010621,-0.07973,0.22455,0.014134,0.0047396,-0.40985
4.07,0.010614,0.014303,-2.1852,-0.082058,-0.0064041,0.10792,-0.07277,0.88482,-0.0056857,0.49064,20.011,-18.176,-0.10327,-0.0073984,9.7953e-05,-0.0678,-0.0015993,-0.085732,0.21451,0.014754,0.0048597,-0.41406
4.08,0.010497,0.014395,-2.2313,-0.049682,0.02311,0.073539,-0.046402,0.93322,0.021597,0.49064,20.011,-18.176,0.02664,-0.0073984,-0.039969,0.0014313,-0.0037726,-0.11529,0.20443,0.014969,0.004607,-0.4179
4.09,0.010585,0.015096,-2.2798,-0.093269,0.00096218,0.12379,-0.096004,1.0263,0.00099184,0.40705,20.011,-18.515,0.089775,0.0035289,-0.027827,0.065907,0.0047635,-0.11704,0.19395,0.01579,0.0045532,-0.42209
4.1,0.0089996,0.015553,-2.3279,-0.069263,-0.020136,0.096808,-0.068714,0.99048,-0.019995,0.40705,20.011,-18.515,-0.097203,-0.12517,0.024381,-0.044556,-0.08197,-0.081731,0.18346,0.016225,0.004719,-0.42593
4.11,0.0065248,0.016187,-2.3771,-0.085602,-0.03513,0.11275,-0.085309,0.99414,-0.035067,0.40705,19.823,-18.346,0.08249,0.0095996,-0.10189,0.045759,-0.014534,-0.15888,0.17273,0.016775,0.0051151,-0.42979
4.12,0.0047903,0.016808,-2.427,-0.081508,-0.022759,0.10931,-0.081068,0.99241,-0.022666,0.40705,19.823,-18.346,-0.015855,-0.0049701,0.0013121,0.0055962,-0.0043713,-0.11146,0.16179,0.017402,0.0053129,-0.43353
4.13,0.0031409,0.017375,-2.4768,-0.078503,-0.014779,0.094919,-0.077749,0.98836,-0.014653,0.6578,20.106,-18.176,0.016927,-0.0013276,9.7953e-05,0.016305,0.0010916,-0.098236,0.15082,0.017999,0.005445,-0.43701
4.14,0.0016328,0.017888,-2.527,-0.074631,-0.0099248,0.090955,-0.074246,0.99298,-0.009883,0.6578,20.106,-18.176,0.021783,-0.0001135,-0.0023303,0.023046,0.0034463,-0.096313,0.13972,0.018567,0.0054966,-0.44032
4.15,0.00014288,0.018354,-2.5778,-0.07098,-0.0063128,0.093156,-0.068161,0.95867,-0.0060673,0.49064,19.54,-18.515,0.019355,-0.0001135,-0.015686,0.023515,0.0040257,-0.10539,0.12844,0.019098,0.0054963,-0.44353
4.16,-0.0017472,0.018853,-2.6293,-0.07285,-0.012241,0.094805,-0.073508,1.0073,-0.012363,0.49064,19.54,-18.515,0.030282,-0.0013276,-0.0071869,0.031041,0.0034803,-0.10269,0.11699,0.019649,0.0055634,-0.4466
4.17,-0.0040228,0.019334,-2.6813,-0.07321,-0.013419,0.10452,-0.072586,0.98971,-0.013317,0.32347,19.823,-18.685,-0.046209,-0.032895,0.015882,-0.019521,-0.018468,-0.086384,0.10537,0.020169,0.005679,-0.4496
4.18,-0.0066541,0.019847,-2.734,-0.078015,-0.014338,0.10946,-0.077565,0.99221,-0.014271,0.32347,19.823,-18.685,0.0059994,0.0035289,-0.015686,0.0012054,0.00018986,-0.10361,0.093587,0.020719,0.0058519,-0.45247
4.19,-0.0095799,0.020383,-2.7872,-0.078759,-0.019566,0.11542,-0.078856,0.99915,-0.019613,0.23989,19.728,-18.261,0.0011429,-0.0061842,0.029237,0.0039721,-0.00079811,-0.078174,0.08163,0.021299,0.0060648,-0.45522
4.2,-0.013175,0.020895,-2.8406,-0.077898,-0.028407,0.11389,-0.077749,0.99607,-0.028389,0.23989,19.728,-18.261,-0.040138,-0.013469,0.03288,-0.023977,-0.0060965,-0.068251,0.069575,0.021848,0.0063985,-0.45778
4.21,-0.016524,0.02137,-2.8942,-0.077815,-0.019126,0.10962,-0.07738,0.99241,-0.019041,0.32347,19.634,-18.261,-0.018283,-0.0037559,0.012239,-0.017035,-0.0010032,-0.079748,0.05739,0.022391,0.006644,-0.46014
4.22,-0.019636,0.021827,-2.9484,-0.07763,-0.013378,0.10981,-0.077196,0.99241,-0.013317,0.32347,19.634,-18.261,-0.010999,-0.0025418,0.0025262,-0.0097005,0.0013839,-0.090186,0.045032,0.022941,0.0068052,-0.46232
4.23,-0.022904,0.022282,-3.003,-0.078278,-0.016424,0.11097,-0.077934,0.99356,-0.01637,0.32347,19.728,-18.176,0.016927,0.0059572,-0.0169,0.011711,0.0080225,-0.10699,0.032497,0.023504,0.0069745,-0.46432
4.24,-0.026159,0.022753,-3.058,-0.081044,-0.015655,0.11396,-0.0807,0.99356,-0.015607,0.32347,19.728,-18.176,-0.0037137,-0.0013276,0.014668,0.0039854,0.0051077,-0.090478,0.019807,0.0241,0.0071158,-0.46615
4.25,-0.029499,0.023196,-3.1131,-0.080613,-0.015261,0.10441,-0.080331,0.99433,-0.015225,0.49064,19.823,-18.346,0.0047853,0.0047431,-0.008401,0.0075428,0.008429,-0.10156,0.0070229,0.024686,0.007252,-0.46771
4.26,-0.032433,0.02316,3.1152,-0.038972,-0.0087802,0.06033,-0.042161,1.0813,-0.0095014,0.49064,19.823,-18.346,-0.0037137,-0.0013276,-0.0047586,0.0030298,0.0039324,-0.10263,-0.0057849,0.024789,0.0072773,-0.46881
4.27,-0.036864,0.023177,3.0597,-0.045764,-0.038957,0.071617,-0.044742,0.97698,-0.038119,0.40705,19.917,-18.261,0.027854,0.029026,-0.042397,0.022419,0.023709,-0.12908,-0.018784,0.024972,0.0076511,-0.46976
4.28,-0.040156,0.023853,3.0032,-0.10236,-0.014268,0.1328,-0.10356,1.0082,-0.014462,0.40705,19.917,-18.261,0.090989,0.041167,-0.047254,0.072518,0.039938,-0.14021,-0.032117,0.025853,0.0077083,-0.47085
4.29,-0.04261,0.0241,2.9473,-0.066401,0.0017707,0.090166,-0.065763,0.98894,0.001755,0.49064,19.823,-18.346,-0.10085,-0.049893,0.072946,-0.044031,-0.019098,-0.060804,-0.045395,0.026285,0.0075795,-0.47148
4.3,-0.046618,0.0244,2.8913,-0.080423,-0.016484,0.10413,-0.0807,1.0013,-0.016561,0.49064,19.823,-18.346,0.0047853,0.014456,-0.063037,-0.0071234,0.0077834,-0.13058,-0.058768,0.026818,0.0078017,-0.47196
