time,Gqw,Gqx,Gqy,Gqz,Lqw,Lqx,Lqy,Lqz,rx,ry,rz,lx,ly,lz,ax,ay,az,mx,my,mz,gx,gy,gz,temp
3.46346,-0.712713,0.1,-0.144329,0.679124,-0.712713,0.1,-0.144329,0.679124,-0.346287,0.069963,-1.53478,-0.368565,0.095082,0.002872,-1.105134,-0.284062,-0.181767,-37.237305,31.664183,7.97015,-52.906235,19.286026,-63.686836,33.452553
3.47347,-0.70907,0.102544,-0.146319,0.682125,-0.70907,0.102544,-0.146319,0.682125,-0.353121,0.067657,-1.544141,-0.357255,0.079034,0.052338,-1.089221,-0.300725,-0.13359,-38.003838,30.648413,8.286447,-36.697536,6.486025,-53.808575,33.440052
3.48348,-0.706107,0.10489,-0.147473,0.68459,-0.706107,0.10489,-0.147473,0.68459,-0.358401,0.064694,-1.551578,-0.354233,0.05965,0.076894,-1.069002,-0.31533,-0.109787,-38.003838,30.648413,8.286447,-30.436668,0.15559,-44.625969,33.427551
3.49349,-0.703466,0.107118,-0.148435,0.686752,-0.703466,0.107118,-0.148435,0.686752,-0.363193,0.06175,-1.558093,-0.346662,0.031943,0.061968,-1.038112,-0.311023,-0.12045,-38.233795,30.05588,9.235334,-27.097538,-1.374844,-39.269447,33.440052
3.5035,-0.701162,0.108981,-0.148833,0.688726,-0.701162,0.108981,-0.148833,0.688726,-0.36661,0.05863,-1.563773,-0.33831,0.031279,0.055694,-1.035117,-0.307279,-0.123307,-38.233795,30.05588,9.235334,-19.79319,-3.879192,-35.373795,33.452553
3.51351,-0.699096,0.11066,-0.149025,0.690515,-0.699096,0.11066,-0.149025,0.690515,-0.369435,0.055569,-1.568832,-0.325276,0.034244,0.029631,-1.03493,-0.291364,-0.14273,-38.77037,29.463348,9.630705,-14.297538,-5.479192,-32.104229,33.440052
3.52352,-0.697246,0.112126,-0.149214,0.692106,-0.697246,0.112126,-0.149214,0.692106,-0.371927,0.052896,-1.57335,-0.33069,0.067097,-0.0224,-1.063573,-0.282002,-0.194526,-38.77037,29.463348,9.630705,-10.262754,-5.687888,-29.182489,33.452553
3.53353,-0.695582,0.113525,-0.149207,0.693552,-0.695582,0.113525,-0.149207,0.693552,-0.374015,0.050121,-1.57736,-0.324102,0.090674,-0.059685,-1.084166,-0.266649,-0.227279,-38.847023,29.040112,9.709779,-6.99319,-7.705279,-27.025967,33.440052
3.54354,-0.694319,0.115036,-0.148717,0.694673,-0.694319,0.115036,-0.148717,0.694673,-0.375527,0.046707,-1.580182,-0.29102,0.048485,-0.046017,-1.042418,-0.245118,-0.198525,-38.847023,29.040112,9.709779,-2.33232,-13.966148,-22.295532,33.427551
3.55355,-0.693233,0.117011,-0.148281,0.695521,-0.693233,0.117011,-0.148281,0.695521,-0.377755,0.042833,-1.582279,-0.272005,-0.022874,-0.015057,-0.972401,-0.242309,-0.157203,-39.000328,28.701521,9.947001,-0.523624,-18.557453,-18.678141,33.440052
3.56356,-0.692484,0.118065,-0.145838,0.696605,-0.692484,0.118065,-0.145838,0.696605,-0.375735,0.0375,-1.583859,-0.251504,-0.056487,0.059001,-0.941698,-0.254105,-0.074748,-39.000328,28.701521,9.947001,-0.314929,-17.792236,-17.356401,33.427551
3.57357,-0.691726,0.119053,-0.144645,0.697437,-0.691726,0.119053,-0.144645,0.697437,-0.375436,0.034052,-1.585487,-0.239927,-0.064691,0.051577,-0.932899,-0.243245,-0.074558,-39.306942,28.701521,10.263297,-2.680146,-11.461801,-15.06075,33.440052
3.58358,-0.691144,0.119628,-0.143661,0.69812,-0.691144,0.119628,-0.143661,0.69812,-0.374845,0.031556,-1.586824,-0.241754,-0.053416,0.051947,-0.943757,-0.247177,-0.073415,-39.306942,28.701521,10.263297,-5.462755,-4.227018,-11.025968,33.465054
3.59359,-0.690721,0.119998,-0.142429,0.698727,-0.690721,0.119998,-0.142429,0.698727,-0.373593,0.029069,-1.587815,-0.245883,-0.03491,0.066431,-0.962291,-0.258224,-0.059895,-39.153637,28.36293,10.500519,-4.071451,-3.32267,-8.66075,33.452553
3.6036,-0.690526,0.120159,-0.141433,0.699094,-0.690526,0.120159,-0.141433,0.699094,-0.372378,0.027325,-1.588276,-0.240123,-0.050892,0.065064,-0.946191,-0.253356,-0.056848,-39.153637,28.36293,10.500519,-4.488842,-0.540062,-4.486837,33.452553
3.61361,-0.690561,0.119861,-0.139793,0.69944,-0.690561,0.119861,-0.139793,0.69944,-0.369568,0.025403,-1.58832,-0.240057,-0.052121,0.08,-0.945255,-0.259534,-0.040472,-39.230289,28.447578,10.342371,-1.358407,-0.540062,-2.12162,33.452553
3.62362,-0.690471,0.119511,-0.139687,0.699611,-0.690471,0.119511,-0.139687,0.699611,-0.36892,0.02568,-1.588738,-0.264314,0.008863,0.067081,-1.00535,-0.278258,-0.063323,-39.230289,28.447578,10.342371,-1.845363,5.790373,-0.730315,33.427551
3.63363,-0.690549,0.119208,-0.140329,0.699456,-0.690549,0.119208,-0.140329,0.699456,-0.369423,0.027051,-1.588666,-0.262059,0.028329,0.021797,-1.023697,-0.259347,-0.10674,-39.306942,28.36293,10.184223,-2.471451,8.01646,3.234902,33.440052
3.64364,-0.690921,0.118977,-0.141212,0.69895,-0.690921,0.118977,-0.141212,0.69895,-0.370368,0.028819,-1.587749,-0.251496,0.009014,-0.005179,-1.00404,-0.238003,-0.12902,-39.306942,28.36293,10.184223,-0.73232,7.042547,7.895772,33.440052
3.65365,-0.691242,0.119298,-0.143356,0.698141,-0.691242,0.119298,-0.143356,0.698141,-0.373929,0.03162,-1.586709,-0.23601,-0.004471,-0.042413,-0.989811,-0.207484,-0.16063,-39.306942,28.278284,10.184223,-0.314929,7.668634,8.313163,33.427551
3.66366,-0.691544,0.119785,-0.145684,0.697276,-0.691544,0.119785,-0.145684,0.697276,-0.377995,0.034454,-1.585641,-0.222581,0.001843,-0.053614,-0.995989,-0.188199,-0.16939,-39.306942,28.278284,10.184223,-0.106233,6.764286,7.47838,33.440052
3.67367,-0.69179,0.120582,-0.14837,0.696328,-0.69179,0.120582,-0.14837,0.696328,-0.383021,0.037361,-1.58458,-0.211585,0.001418,-0.076134,-0.994866,-0.166667,-0.189384,-39.460247,28.532227,10.184223,0.172028,4.746895,6.226206,33.440052
3.68368,-0.692078,0.121392,-0.15031,0.695484,-0.692078,0.121392,-0.15031,0.695484,-0.386979,0.03921,-1.583389,-0.197478,-0.007287,-0.065579,-0.986816,-0.155059,-0.175864,-39.460247,28.532227,10.184223,2.815506,0.294721,4.487076,33.452553
3.69369,-0.692411,0.12208,-0.15169,0.694733,-0.692411,0.12208,-0.15169,0.694733,-0.389946,0.040448,-1.582134,-0.181405,-0.018939,-0.053975,-0.975958,-0.142514,-0.159678,-39.153637,28.701521,9.947001,2.954637,-1.374844,2.887076,33.452553
3.7037,-0.692596,0.122834,-0.152967,0.694136,-0.692596,0.122834,-0.152967,0.694136,-0.392864,0.041374,-1.581252,-0.194445,-0.011805,-0.043941,-0.983446,-0.156744,-0.156631,-39.153637,28.701521,9.947001,-0.036668,-1.305279,1.356641,33.452553
3.71371,-0.692726,0.123407,-0.153308,0.693829,-0.692726,0.123407,-0.153308,0.693829,-0.394165,0.041166,-1.580609,-0.206717,0.000082,-0.014805,-0.996551,-0.178463,-0.134732,-39.230289,28.701521,10.026075,0.589419,-3.461801,-0.66075,33.452553
3.72372,-0.692772,0.123775,-0.153084,0.693767,-0.692772,0.123775,-0.153084,0.693767,-0.39436,0.040374,-1.580298,-0.227281,0.011369,0.004728,-1.008533,-0.204863,-0.124259,-39.230289,28.701521,10.026075,0.102463,-4.296584,-1.217272,33.427551
3.73373,-0.692908,0.12394,-0.152546,0.69372,-0.692908,0.12394,-0.152546,0.69372,-0.393805,0.039453,-1.579839,-0.230338,0.014581,0.02966,-1.012838,-0.21722,-0.101408,-39.000328,28.447578,9.947001,0.032897,-3.600931,-0.104228,33.477554
3.74374,-0.693153,0.123903,-0.152075,0.693584,-0.693153,0.123903,-0.152075,0.693584,-0.393056,0.038958,-1.579175,-0.229766,0.016654,0.044239,-1.015647,-0.221901,-0.086936,-39.000328,28.447578,9.947001,-1.219277,-0.887888,2.191424,33.465054
3.75375,-0.693625,0.123707,-0.15157,0.693259,-0.693625,0.123707,-0.15157,0.693259,-0.392017,0.038753,-1.577963,-0.217232,-0.010078,0.03781,-0.989063,-0.207109,-0.086174,-39.000328,28.701521,10.184223,-1.010581,1.268634,4.765337,33.427551
3.76376,-0.694149,0.123287,-0.150834,0.692969,-0.694149,0.123287,-0.150834,0.692969,-0.390325,0.038544,-1.576715,-0.218681,-0.027382,0.047123,-0.972401,-0.211229,-0.076462,-39.000328,28.701521,10.184223,-0.036668,2.242547,5.669685,33.452553
3.77377,-0.694633,0.122767,-0.150227,0.692708,-0.694633,0.122767,-0.150227,0.692708,-0.388678,0.038632,-1.575626,-0.224917,-0.02569,0.05109,-0.97446,-0.217594,-0.074558,-39.153637,28.36293,10.184223,-0.175798,4.259938,6.434902,33.427551
3.78378,-0.695131,0.12209,-0.149662,0.692451,-0.695131,0.12209,-0.149662,0.692451,-0.38687,0.038997,-1.574574,-0.236689,-0.028004,0.052436,-0.972401,-0.228079,-0.077224,-39.153637,28.36293,10.184223,0.798115,5.651243,7.617511,33.440052
3.79379,-0.695671,0.121262,-0.149236,0.692146,-0.695671,0.121262,-0.149236,0.692146,-0.385045,0.039786,-1.573474,-0.243222,-0.021626,0.041053,-0.978579,-0.228641,-0.090363,-38.923676,28.786169,9.947001,2.398115,6.41646,8.174032,33.427551
3.8038,-0.696138,0.120748,-0.149946,0.691613,-0.696138,0.120748,-0.149946,0.691613,-0.385315,0.041756,-1.572422,-0.243585,0.003531,-0.002213,-1.002167,-0.210667,-0.133019,-38.923676,28.786169,9.947001,3.789419,7.529503,8.660989,33.427551
3.81381,-0.696562,0.120553,-0.151488,0.690883,-0.696562,0.120553,-0.151488,0.690883,-0.387246,0.04448,-1.571333,-0.231331,0.008108,-0.045239,-1.004976,-0.18071,-0.170913,-39.076981,28.616873,9.551631,5.041593,6.41646,8.660989,33.452553
3.82382,-0.696957,0.120445,-0.152632,0.690251,-0.696957,0.120445,-0.152632,0.690251,-0.388725,0.046497,-1.570283,-0.227526,0.008633,-0.061771,-1.004788,-0.168914,-0.186528,-39.076981,28.616873,9.551631,4.693767,3.633851,7.617511,33.440052
3.83383,-0.697329,0.120467,-0.153652,0.689646,-0.697329,0.120467,-0.153652,0.689646,-0.390209,0.048152,-1.569235,-0.231709,0.011254,-0.070781,-1.007035,-0.167416,-0.197954,-38.693714,28.955463,9.314408,4.276376,1.338199,6.574033,33.452553
3.84384,-0.697654,0.120556,-0.154109,0.689199,-0.697654,0.120556,-0.154109,0.689199,-0.390977,0.048874,-1.568282,-0.255835,0.026003,-0.058191,-1.022574,-0.19288,-0.196621,-38.693714,28.955463,9.314408,3.719854,-1.72267,5.391424,33.427551
3.85385,-0.698061,0.120714,-0.153836,0.68882,-0.698061,0.120714,-0.153836,0.68882,-0.390781,0.048493,-1.56707,-0.264024,0.02093,-0.027114,-1.019391,-0.211416,-0.169961,-38.77037,29.040112,9.393482,5.111158,-6.453105,5.113163,33.440052
3.86386,-0.69861,0.120763,-0.152956,0.688451,-0.69861,0.120763,-0.152956,0.688451,-0.389542,0.047453,-1.56551,-0.264812,0.003605,0.007745,-1.004227,-0.224897,-0.135494,-38.77037,29.040112,9.393482,6.085071,-8.679193,6.295772,33.427551
3.87387,-0.699302,0.120447,-0.151539,0.688117,-0.699302,0.120447,-0.151539,0.688117,-0.387002,0.046197,-1.563726,-0.085136,-0.013492,0.025223,-0.978391,-0.223586,-0.109596,-39.000328,29.124758,9.235334,5.945941,-7.566149,8.034903,33.427551
3.88388,-0.700038,0.119868,-0.150127,0.68778,-0.700038,0.119868,-0.150127,0.68778,-0.384092,0.045319,-1.561945,-0.08044,-0.016374,0.035939,-0.976332,-0.222837,-0.095695,-39.000328,29.124758,9.235334,5.180724,-4.157453,9.147945,33.427551
3.89389,-0.700806,0.119235,-0.149296,0.687288,-0.700806,0.119235,-0.149296,0.687288,-0.381941,0.045373,-1.560092,-0.072105,-0.018305,0.027231,-0.974273,-0.210854,-0.099504,-38.693714,29.209406,9.314408,4.06768,-0.261801,10.608815,33.440052
3.9039,-0.701563,0.118489,-0.148616,0.686792,-0.701563,0.118489,-0.148616,0.686792,-0.379848,0.045789,-1.558323,-0.079728,-0.008772,0.02994,-0.984382,-0.217594,-0.099504,-38.693714,29.209406,9.314408,3.580724,1.964286,11.443598,33.440052
3.91391,-0.702386,0.117612,-0.147913,0.686253,-0.702386,0.117612,-0.147913,0.686253,-0.37753,0.046378,-1.556423,-0.085687,0.008932,0.035416,-1.002916,-0.223399,-0.096647,-38.617062,29.294054,9.15626,2.815506,3.21646,12.765337,33.427551
3.92392,-0.703331,0.116733,-0.147552,0.685513,-0.703331,0.116733,-0.147552,0.685513,-0.375691,0.04753,-1.554175,-0.071516,-0.003068,0.021419,-0.99056,-0.203552,-0.103883,-38.617062,29.294054,9.15626,4.485071,3.981678,14.852293,33.427551
3.93393,-0.704296,0.115975,-0.147843,0.684587,-0.704296,0.115975,-0.147843,0.684587,-0.374956,0.04948,-1.551805,-0.063145,-0.012531,-0.008681,-0.979889,-0.182582,-0.1294,-38.387104,29.547997,9.15626,6.919854,4.329504,15.547946,33.440052
3.94394,-0.705143,0.115384,-0.148661,0.683637,-0.705143,0.115384,-0.148661,0.683637,-0.375221,0.051917,-1.549686,-0.073104,0.012115,-0.02549,-1.004227,-0.182208,-0.15149,-38.387104,29.547997,9.15626,6.711158,5.094721,15.060989,33.440052
3.95395,-0.706053,0.114619,-0.149067,0.682737,-0.706053,0.114619,-0.149067,0.682737,-0.374638,0.054016,-1.547462,-0.076404,0.031121,-0.030658,-1.02351,-0.180148,-0.159678,-38.387104,29.801937,8.839965,6.919854,4.468634,15.408815,33.440052
3.96396,-0.707066,0.113973,-0.1494,0.681724,-0.707066,0.113973,-0.1494,0.681724,-0.374107,0.055904,-1.544887,-0.068706,0.023613,-0.033488,-1.016208,-0.169476,-0.160249,-38.387104,29.801937,8.839965,7.824202,2.172982,16.591423,33.440052
3.97397,-0.708178,0.113306,-0.149415,0.680677,-0.708178,0.113306,-0.149415,0.680677,-0.373083,0.057407,-1.542037,-0.064937,0.009544,-0.01488,-1.003665,-0.170599,-0.141397,-38.310448,29.801937,8.76089,9.354636,0.086025,17.21751,33.452553
3.98398,-0.709276,0.112615,-0.149433,0.679644,-0.709276,0.112615,-0.149433,0.679644,-0.372026,0.058938,-1.539228,-0.075893,0.008005,-0.006897,-1.003478,-0.181084,-0.13835,-38.310448,29.801937,8.76089,7.893767,0.990373,18.121859,33.427551
3.99399,-0.710439,0.11185,-0.149546,0.67853,-0.710439,0.11185,-0.149546,0.67853,-0.370987,0.060736,-1.536259,-0.087034,0.004823,-0.001191,-1.001606,-0.19082,-0.137589,-37.927181,30.225176,8.76089,5.737245,2.729503,19.860989,33.440052
4.004,-0.711611,0.111124,-0.149731,0.677379,-0.711611,0.111124,-0.149731,0.677379,-0.370103,0.062596,-1.533237,-0.098063,0.005722,0.000846,-1.003665,-0.198871,-0.140445,-37.927181,30.225176,8.76089,4.902462,2.868634,21.113163,33.452553
4.01401,-0.712896,0.110242,-0.149809,0.676153,-0.712896,0.110242,-0.149809,0.676153,-0.368827,0.064561,-1.529951,-0.092753,-0.013159,-0.006353,-0.984757,-0.189322,-0.145015,-37.773876,30.733061,8.523668,7.058984,2.172982,22.156641,33.427551
4.02402,-0.714274,0.109066,-0.149302,0.675001,-0.714274,0.109066,-0.149302,0.675001,-0.366282,0.066094,-1.52652,-0.092096,-0.007617,-0.000267,-0.991309,-0.187637,-0.139303,-37.773876,30.733061,8.523668,13.041593,0.433851,22.365337,33.452553
4.03403,-0.715743,0.107746,-0.148698,0.673789,-0.715743,0.107746,-0.148698,0.673789,-0.363378,0.067716,-1.522873,-0.095763,0.00962,0.000057,-1.009469,-0.186888,-0.141016,-37.39061,30.648413,8.36552,14.850288,0.572982,23.687077,33.440052
4.04404,-0.717354,0.106368,-0.147935,0.672462,-0.717354,0.106368,-0.147935,0.672462,-0.360149,0.069242,-1.518827,-0.091932,0.008892,0.000814,-1.009469,-0.180148,-0.138541,-37.39061,30.648413,8.36552,17.215506,-0.609627,25.704468,33.465054
4.05405,-0.719177,0.104608,-0.146352,0.671135,-0.719177,0.104608,-0.146352,0.671135,-0.355184,0.070152,-1.514311,-0.094673,0.001136,0.017804,-1.00404,-0.185765,-0.121783,-37.160648,30.987003,7.97015,19.789419,-2.209627,27.582727,33.440052
4.06406,-0.72114,0.10273,-0.14456,0.669706,-0.72114,0.10273,-0.14456,0.669706,-0.349739,0.070958,-1.509411,-0.097398,-0.002608,0.02967,-1.002355,-0.188948,-0.109596,-37.160648,30.987003,7.97015,20.20681,-1.931366,30.295773,33.440052
4.07407,-0.723295,0.10083,-0.143773,0.667837,-0.723295,0.10083,-0.143773,0.667837,-0.345647,0.07337,-1.503921,-0.068353,-0.034417,-0.0072,-0.966972,-0.146821,-0.132638,-37.083996,31.664183,7.416632,19.372028,1.129503,34.052292,33.427551
4.08408,-0.725363,0.099216,-0.144414,0.665694,-0.725363,0.099216,-0.144414,0.665694,-0.343961,0.077488,-1.498525,-0.061657,-0.033727,-0.045065,-0.964725,-0.121919,-0.168057,-37.083996,31.664183,7.416632,18.258984,4.67733,35.652294,33.427551
4.09409,-0.727329,0.097823,-0.145701,0.663472,-0.727329,0.097823,-0.145701,0.663472,-0.343489,0.082233,-1.493305,-0.066789,-0.006567,-0.06727,-0.99056,-0.110498,-0.195097,-36.854038,32.172066,7.258484,16.519854,5.372982,34.956642,33.427551
4.1041,-0.729284,0.096476,-0.146495,0.661345,-0.729284,0.096476,-0.146495,0.661345,-0.34238,0.086172,-1.48807,-0.067139,0.008797,-0.063821,-1.006473,-0.104506,-0.195097,-36.854038,32.172066,7.258484,19.789419,1.47733,33.843597,33.440052
4.11411,-0.731304,0.09501,-0.146373,0.65935,-0.731304,0.09501,-0.146373,0.65935,-0.339802,0.088913,-1.48267,-0.070901,0.014614,-0.04169,-1.015085,-0.109374,-0.176816,-36.317463,32.172066,6.942188,20.554636,-1.861801,33.147945,33.440052
4.12412,-0.733333,0.093592,-0.145729,0.657439,-0.733333,0.093592,-0.145729,0.657439,-0.336562,0.0908,-1.477201,-0.082445,0.011438,-0.018378,-1.015834,-0.12323,-0.158536,-36.317463,32.172066,6.942188,18.885071,-3.531366,33.565338,33.452553
4.13413,-0.735522,0.091823,-0.144018,0.655618,-0.735522,0.091823,-0.144018,0.655618,-0.331308,0.091582,-1.471369,-0.081224,-0.02523,0.013304,-0.983072,-0.132217,-0.12464,-36.24081,32.595303,6.625892,19.511158,-5.061801,34.678379,33.440052
4.14414,-0.737884,0.089787,-0.142554,0.653563,-0.737884,0.089787,-0.142554,0.653563,-0.325972,0.093149,-1.465074,-0.07897,-0.014945,-0.004301,-0.992245,-0.1178,-0.140064,-36.24081,32.595303,6.625892,25.980724,-4.435714,38.295773,33.440052
4.15415,-0.740184,0.087758,-0.140714,0.651633,-0.740184,0.087758,-0.140714,0.651633,-0.320133,0.094076,-1.458923,-0.082978,0.002669,0.012908,-1.012651,-0.119672,-0.124449,-35.474277,32.849247,6.388669,23.198114,-4.435714,36.347946,33.465054
4.16416,-0.742591,0.085738,-0.13904,0.649519,-0.742591,0.085738,-0.13904,0.649519,-0.314517,0.095266,-1.452399,-0.054888,0.001564,-0.001678,-1.007784,-0.083162,-0.127877,-35.474277,32.849247,6.388669,27.093767,-5.479192,37.391422,33.440052
4.17417,-0.745159,0.083409,-0.136887,0.647336,-0.745159,0.083409,-0.136887,0.647336,-0.307764,0.096165,-1.445454,-0.034339,-0.019918,0.003402,-0.985131,-0.062566,-0.113786,-35.397625,33.526424,6.151447,30.780724,-6.174844,38.226208,33.452553
4.18418,-0.747627,0.081173,-0.134533,0.645264,-0.747627,0.081173,-0.134533,0.645264,-0.300894,0.096555,-1.438729,-0.053186,-0.018321,0.02007,-0.991309,-0.079604,-0.101789,-35.397625,33.526424,6.151447,28.276375,-6.174844,38.087078,33.440052
4.19419,-0.750128,0.0788,-0.131941,0.643188,-0.750128,0.0788,-0.131941,0.643188,-0.293493,0.096729,-1.4319,-0.078536,-0.000794,0.033689,-1.014149,-0.099264,-0.094933,-35.014359,33.865017,5.756077,25.980724,-5.131366,39.617512,33.427551
4.2042,-0.752987,0.075902,-0.12802,0.640983,-0.752987,0.075902,-0.12802,0.640983,-0.283483,0.095637,-1.424101,-0.049038,-0.026467,0.074885,-0.989437,-0.081102,-0.041233,-35.014359,33.865017,5.756077,30.224201,-5.827018,42.956642,33.465054
4.21421,-0.755814,0.073583,-0.125667,0.638388,-0.755814,0.073583,-0.125667,0.638388,-0.276449,0.096161,-1.416131,-0.03663,-0.111161,0.0829,-0.905191,-0.07923,-0.023333,-34.401131,34.626842,5.360707,24.658985,-3.461801,45.321857,33.440052
4.22422,-0.758374,0.071363,-0.126191,0.635493,-0.758374,0.071363,-0.126191,0.635493,-0.273393,0.10087,-1.408821,-0.219569,-0.043761,0.004891,-0.974647,-0.034856,-0.107121,-34.401131,34.626842,5.360707,11.650289,14.625155,47.060989,33.452553
4.23423,-0.760944,0.069419,-0.128053,0.632256,-0.760944,0.069419,-0.128053,0.632256,-0.272479,0.107308,-1.401306,-0.226323,-0.036599,-0.041536,-0.977643,-0.018754,-0.157964,-33.787907,35.050079,4.728115,8.380724,16.15559,49.634903,33.440052
4.24424,-0.763283,0.067387,-0.129323,0.629391,-0.763283,0.067387,-0.129323,0.629391,-0.270653,0.112834,-1.394485,-0.232589,0.026242,-0.042935,-1.03961,-0.00415,-0.168247,-33.787907,35.050079,4.728115,11.580724,15.112112,45.043598,33.440052
4.25425,-0.765786,0.065748,-0.129775,0.626425,-0.765786,0.065748,-0.129775,0.626425,-0.268296,0.116652,-1.387021,-0.233957,0.014882,-0.008407,-1.032496,-0.008644,-0.136637,-33.481293,35.473316,4.886263,9.424202,8.294721,46.295773,33.440052
4.26426,-0.768286,0.063977,-0.12973,0.623549,-0.768286,0.063977,-0.12973,0.623549,-0.265064,0.119841,-1.379557,-0.203112,-0.012886,0.001442,-1.00067,0.019816,-0.117975,-33.481293,35.473316,4.886263,13.319854,6.138199,44.417511,33.452553
4.27427,-0.770446,0.061909,-0.129427,0.621152,-0.770446,0.061909,-0.129427,0.621152,-0.261084,0.122832,-1.373195,-0.201281,-0.014716,-0.004586,-0.997487,0.029177,-0.124449,-33.021374,35.896557,4.332745,16.798115,6.486025,37.600121,33.440052
4.28428,-0.772507,0.060188,-0.129401,0.618761,-0.772507,0.060188,-0.129401,0.618761,-0.257995,0.125774,-1.36701,-0.230949,-0.006235,-0.00582,-1.011154,0.009892,-0.135684,-33.021374,35.896557,4.332745,13.319854,5.720808,38.504467,33.440052
4.29429,-0.774586,0.058439,-0.128968,0.616416,-0.774586,0.058439,-0.128968,0.616416,-0.254322,0.128099,-1.360749,-0.252979,-0.00332,0.008122,-1.02014,-0.007333,-0.12921,-32.484798,36.658382,3.937374,10.258985,5.164286,38.643597,33.415054
4.3043,-0.776785,0.057042,-0.128259,0.613922,-0.776785,0.057042,-0.128259,0.613922,-0.250802,0.129583,-1.354,-0.257147,-0.039036,0.030853,-0.989437,-0.018754,-0.105788,-32.484798,36.658382,3.937374,4.06768,3.842547,41.565338,33.452553
4.31431,-0.779057,0.056094,-0.128838,0.611003,-0.779057,0.056094,-0.128838,0.611003,-0.249592,0.132585,-1.346827,-0.252165,0.018352,0.00627,-1.040546,0.013637,-0.133209,-32.254841,36.827679,4.016448,-0.384494,6.764286,44.278381,33.452553
4.32432,-0.781576,0.054915,-0.12808,0.608045,-0.781576,0.054915,-0.12808,0.608045,-0.246257,0.133826,-1.338916,-0.254488,-0.036433,0.036664,-0.992245,-0.001903,-0.100075,-32.254841,36.827679,4.016448,2.46768,1.825156,47.965336,33.440052
4.33433,-0.784333,0.053517,-0.127259,0.604783,-0.784333,0.053517,-0.127259,0.604783,-0.242441,0.135307,-1.330219,-0.260433,-0.036709,0.040388,-0.99393,-0.000031,-0.097409,-31.871574,37.166267,3.621078,1.563332,3.494721,52.765339,33.452553
4.34434,-0.787318,0.051919,-0.125994,0.601299,-0.787318,0.051919,-0.125994,0.601299,-0.237691,0.13638,-1.320771,-0.281185,-0.015991,0.059951,-1.021638,-0.009392,-0.08427,-31.871574,37.166267,3.621078,2.745941,3.494721,57.913162,33.452553
4.35435,-0.790618,0.049803,-0.123812,0.59759,-0.790618,0.049803,-0.123812,0.59759,-0.230909,0.136677,-1.310346,-0.281689,-0.017033,0.072954,-1.022761,-0.003214,-0.069607,-30.798428,37.674152,3.383856,8.72855,1.686025,61.530556,33.452553
4.36436,-0.794112,0.047533,-0.121955,0.593509,-0.794112,0.047533,-0.121955,0.593509,-0.224235,0.137705,-1.299181,-0.226395,-0.051201,0.050078,-0.972401,0.054266,-0.073987,-30.798428,37.674152,3.383856,16.032898,0.364286,64.243599,33.427551
4.37437,-0.797532,0.045311,-0.121322,0.589212,-0.797532,0.045311,-0.121322,0.589212,-0.219138,0.140584,-1.288072,-0.112678,-0.116384,-0.011899,-0.869621,0.164359,-0.101789,-30.031895,38.77457,3.225708,20.624203,1.75559,62.087078,33.452553
4.38438,-0.80021,0.043066,-0.121825,0.585635,-0.80021,0.043066,-0.121825,0.585635,-0.215523,0.145037,-1.279287,-0.141518,-0.136698,-0.022405,-0.855206,0.141517,-0.12007,-30.031895,38.77457,3.225708,15.476376,12.259938,52.69577,33.440052
4.39439,-0.802374,0.041456,-0.126214,0.581848,-0.802374,0.041456,-0.126214,0.581848,-0.217705,0.154918,-1.271788,-0.169718,-0.034211,-0.098995,-0.946004,0.172972,-0.215663,-29.418669,39.028511,2.909412,3.92855,24.920809,49.565338,33.440052
4.4044,-0.804412,0.040047,-0.129445,0.578413,-0.804412,0.040047,-0.129445,0.578413,-0.21878,0.162643,-1.264696,-0.237528,0.057974,-0.186806,-1.035866,0.168104,-0.33068,-29.418669,39.028511,2.909412,0.86768,21.999069,48.313164,33.477554
4.41441,-0.806629,0.038575,-0.129652,0.575371,-0.806629,0.038575,-0.129652,0.575371,-0.216033,0.165526,-1.257188,-0.25191,0.068528,-0.102612,-1.062263,0.148257,-0.255652,-28.882095,39.536396,2.593116,15.12855,0.15559,44.904469,33.465054
4.42442,-0.809006,0.037164,-0.128254,0.572433,-0.809006,0.037164,-0.128254,0.572433,-0.211412,0.165726,-1.249208,-0.246242,0.02149,-0.051753,-1.024071,0.134215,-0.200048,-28.882095,39.536396,2.593116,24.311159,-15.009627,44.904469,33.440052
4.43443,-0.811626,0.035098,-0.125094,0.569547,-0.811626,0.035098,-0.125094,0.569547,-0.203576,0.16381,-1.240549,-0.234153,0.027209,-0.034364,-1.028003,0.150691,-0.177959,-28.575483,39.790337,2.355894,38.919853,-24.679192,45.808815,33.440052
4.44444,-0.814622,0.03275,-0.119542,0.566594,-0.814622,0.03275,-0.119542,0.566594,-0.192396,0.158311,-1.230747,-0.19647,0.006538,0.031177,-1.006661,0.17241,-0.09798,-28.575483,39.790337,2.355894,45.806812,-34.487888,47.478382,33.452553
4.45445,-0.817942,0.030656,-0.114509,0.562955,-0.817942,0.030656,-0.114509,0.562955,-0.182211,0.153409,-1.219647,-0.116216,-0.005073,0.000676,-0.962853,0.256103,-0.103503,-27.962257,40.298222,1.723301,42.885071,-35.670498,50.40012,33.440052
4.46446,-0.820887,0.02909,-0.110724,0.559498,-0.820887,0.02909,-0.110724,0.559498,-0.174487,0.149792,-1.209634,-0.094003,-0.048168,-0.043049,-0.906876,0.275949,-0.134542,-27.962257,40.298222,1.723301,41.285072,-36.783539,46.156643,33.427551
