 time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z 
0,0,0,0,-3.132,-0.020772,-1.3555e-20,-0.009707,-1.0083,-0.020949,-12.266,-47.45,-16.794,0.0024354,0.00060019,0.0010846,0,0,0,0,0,0,0
0.01,-0.78398,-1.5708+0.065446i,-0.78398,-3.132,-0.020583,-0.00023664,-0.009707,-1.0083,-0.020758,-12.266,-47.45,-16.794,-0.0012071,-0.00061201,0.001085,-0.1905,-0.19014,-0.1891,0.50266,-0.49983,-0.49983,-0.49983
0.02,-2.2975,-1.5708+0.082323i,0.72554,-3.1321,-0.020024,-0.00019275,-0.0095227,-1.0079,-0.020185,-12.457,-47.338,-17.078,0.001225,0.00061173,0.0010854,-0.10616,-0.10524,-0.01086,0.50059,-0.50176,-0.50051,-0.50053
0.03,-2.5059,-1.5708+0.086752i,0.92947,-3.1327,-0.020402,0.0012277,-0.0089695,-1.0079,-0.020567,-12.457,-47.338,-17.078,-0.0012033,-0.0018223,-0.0013425,-0.099521,-0.098305,0.061511,0.49916,-0.5048,-0.49988,-0.49993
0.04,-2.336,-1.5708+0.072493i,0.75416,-3.1329,-0.020394,-0.011329,-0.0087851,-1.0083,-0.020567,-12.744,-47.674,-16.983,0.001225,0.00060789,0.00109,-0.10201,-0.099832,0.091149,0.49805,-0.50893,-0.49777,-0.49791
0.05,-2.2829,-1.5708+0.04814i,0.69361,-3.1329,-0.020197,-0.01157,-0.0087851,-1.0087,-0.020376,-12.744,-47.674,-16.983,6.9565e-06,0.0006098,-0.0013417,-0.10506,-0.10165,0.099702,0.4965,-0.51475,-0.49487,-0.49514
0.06,-2.2834,-1.55,0.68402,-3.1322,-0.020001,0.0027259,-0.0095227,-1.0091,-0.020185,-12.648,-47.674,-17.456,0.0012249,-0.00060243,0.0010908,-0.10459,-0.10341,0.10335,0.49421,-0.52239,-0.49154,-0.49191
0.07,-2.2824,-1.5033,0.67123,-3.132,-0.020768,0.0033308,-0.009707,-1.0085,-0.020949,-12.648,-47.674,-17.456,-0.0012034,-0.00060437,0.0010912,-0.10571,-0.10338,0.10376,0.49153,-0.53141,-0.48743,-0.4879
0.08,-2.2785,-1.4676,0.65391,-3.1331,-0.020178,-0.0038059,-0.0086007,-1.0096,-0.020376,-12.744,-47.674,-17.267,-0.0011996,-0.00060246,-0.0013367,-0.10578,-0.10243,0.10158,0.48858,-0.54163,-0.48243,-0.48306
0.09,-2.2784,-1.4352,0.63877,-3.1322,-0.020756,-0.0046761,-0.0095227,-1.0091,-0.020949,-12.744,-47.674,-17.267,0.0012286,-0.00059672,0.001092,-0.10348,-0.10116,0.10164,0.48522,-0.55301,-0.47672,-0.47755
0.1,-2.2852,-1.4055,0.6288,-3.1327,-0.020575,0.0053244,-0.0089695,-1.0087,-0.020758,-12.553,-47.338,-17.361,0.0012324,-0.00059484,-0.00012559,-0.10171,-0.10013,0.099355,0.48133,-0.56557,-0.47058,-0.47152
0.11,-2.2925,-1.375,0.61795,-3.1322,-0.020568,0.0043766,-0.0095227,-1.0091,-0.020758,-12.553,-47.338,-17.361,-0.0011959,0.0018353,0.0010889,-0.10209,-0.097003,0.098413,0.47706,-0.57903,-0.46381,-0.46489
0.12,-2.3011,-1.3442,0.60715,-3.132,-0.020567,0.0052005,-0.009707,-1.0091,-0.020758,-12.457,-47.897,-17.267,-0.0024101,-0.0018091,-0.0001248,-0.1022,-0.09744,0.096058,0.47239,-0.59329,-0.45651,-0.45773
0.13,-2.3111,-1.3129,0.59647,-3.1321,-0.020772,0.0057588,-0.0095227,-1.0083,-0.020949,-12.457,-47.897,-17.267,0.0012322,-0.00059304,-0.0013424,-0.098855,-0.095527,0.09321,0.46732,-0.60823,-0.44874,-0.45008
0.14,-2.3227,-1.2813,0.58639,-3.1325,-0.019823,0.010784,-0.0091539,-1.0085,-0.019995,-12.171,-47.226,-17.078,-0.0011923,0.00062297,-0.00013167,-0.098426,-0.093047,0.091689,0.46183,-0.62372,-0.44062,-0.44202
0.15,-2.3348,-1.2491,0.57582,-3.132,-0.019827,0.0098192,-0.009707,-1.0083,-0.019995,-12.171,-47.226,-17.078,-0.0012,-0.0018034,0.0010867,-0.09737,-0.092592,0.090791,0.45599,-0.63963,-0.43209,-0.43356
0.16,-2.3453,-1.2156,0.56273,-3.1309,-0.020201,-0.010023,-0.010813,-1.0085,-0.020376,-12.744,-47.785,-17.172,1.7932e-05,-0.00059128,-0.00012702,-0.095855,-0.089559,0.089199,0.44997,-0.65576,-0.42287,-0.4247
0.17,-2.3575,-1.1821,0.55044,-3.1321,-0.020591,-0.0073435,-0.0095227,-1.0079,-0.020758,-12.744,-47.785,-17.172,-0.0011963,-0.00059324,0.0010875,-0.095195,-0.087347,0.087961,0.44354,-0.67212,-0.41343,-0.41561
0.18,-2.3715,-1.149,0.53945,-3.1327,-0.019441,0.0039939,-0.0089695,-1.0087,-0.019613,-12.553,-47.562,-17.361,1.7819e-05,-0.0005952,-0.00012622,-0.09273,-0.085668,0.084806,0.43668,-0.68859,-0.40398,-0.40629
0.19,-2.3862,-1.1159,0.52867,-3.1334,-0.020205,0.0061837,-0.0082319,-1.0083,-0.020376,-12.553,-47.562,-17.361,2.1596e-05,-0.00059332,-0.00134,-0.090875,-0.083743,0.081424,0.42948,-0.70506,-0.39438,-0.39682
0.2,-2.4011,-1.0827,0.51749,-3.1327,-0.020024,0.0032563,-0.0089695,-1.0079,-0.020185,-12.457,-47.45,-17.172,-0.0011964,0.00062269,0.0010849,-0.090068,-0.080741,0.080797,0.42201,-0.72142,-0.38458,-0.38718
0.21,-2.4163,-1.0496,0.50622,-3.1322,-0.020375,0.0027526,-0.0095227,-1.0093,-0.020567,-12.457,-47.45,-17.172,1.7638e-05,-0.00059342,-0.001343,-0.087813,-0.079139,0.077503,0.41427,-0.73759,-0.37466,-0.37744
0.22,-2.4318,-1.0166,0.49493,-3.1327,-0.020008,0.0019438,-0.0089695,-1.0087,-0.020185,-12.362,-48.121,-16.983,0.0012279,0.00061493,-0.0013426,-0.085138,-0.07634,0.075083,0.40628,-0.75352,-0.36466,-0.36762
0.23,-2.4475,-0.98393,0.48365,-3.1323,-0.020958,0.00248,-0.0093383,-1.0085,-0.021139,-12.362,-48.121,-16.983,0.002442,0.00061299,0.0010861,-0.082251,-0.073957,0.07452,0.39807,-0.76914,-0.35462,-0.35777
0.24,-2.4637,-0.95166,0.4727,-3.1333,-0.020379,0.0068324,-0.0084163,-1.0091,-0.020567,-12.266,-47.674,-16.983,1.3663e-05,-0.00059925,-0.00012763,-0.081716,-0.072762,0.071819,0.38961,-0.7844,-0.34467,-0.34791
0.25,-2.4799,-0.91972,0.46162,-3.1323,-0.020386,0.0052148,-0.0093383,-1.0087,-0.020567,-12.266,-47.674,-16.983,-0.0012005,-0.00059736,-0.00012723,-0.081108,-0.070845,0.069671,0.38099,-0.79925,-0.3347,-0.33807
0.26,-2.4959,-0.88814,0.45013,-3.1322,-0.020756,-0.0016673,-0.0095227,-1.0091,-0.020949,-12.457,-47.785,-16.983,-0.0012006,0.00061867,-0.00012683,-0.079802,-0.067741,0.067961,0.37225,-0.81367,-0.32463,-0.32828
0.27,-2.5118,-0.85702,0.43854,-3.131,-0.020398,-0.0040563,-0.010629,-1.0081,-0.020567,-12.457,-47.785,-16.983,-0.0011968,-0.0005936,0.0010877,-0.078073,-0.066117,0.067018,0.36341,-0.82761,-0.31458,-0.31854
0.28,-2.528,-0.82655,0.42738,-3.132,-0.020209,0.0012078,-0.009707,-1.0081,-0.020376,-12.553,-47.562,-17.267,1.7312e-05,0.00062242,-0.001344,-0.075303,-0.063518,0.063311,0.35442,-0.84105,-0.30473,-0.30889
0.29,-2.5443,-0.79668,0.41633,-3.1323,-0.020193,0.0018349,-0.0093383,-1.0089,-0.020376,-12.553,-47.562,-17.267,1.7257e-05,0.00062046,0.002295,-0.073133,-0.061332,0.063259,0.34534,-0.85398,-0.29501,-0.29935
0.3,-2.5603,-0.76739,0.40509,-3.1323,-0.020217,-0.0030482,-0.0093383,-1.0077,-0.020376,-12.553,-47.785,-17.078,0.0012313,0.00062233,-0.00013286,-0.0704,-0.059144,0.06048,0.33623,-0.8664,-0.28531,-0.28994
0.31,-2.5763,-0.73878,0.39401,-3.1327,-0.020201,-0.002416,-0.0089695,-1.0085,-0.020376,-12.553,-47.785,-17.078,1.3315e-05,0.00062037,-0.00012861,-0.069068,-0.057131,0.058231,0.32707,-0.87828,-0.27577,-0.28066
0.32,-2.5923,-0.71086,0.38316,-3.1323,-0.019445,-0.00011821,-0.0093383,-1.0085,-0.019613,-12.648,-47.45,-17.361,1.3273e-05,0.0030505,-0.0013423,-0.067223,-0.053583,0.055254,0.3179,-0.88961,-0.26643,-0.27152
0.33,-2.6082,-0.68371,0.37248,-3.1325,-0.020205,0.0011166,-0.0091539,-1.0083,-0.020376,-12.648,-47.45,-17.361,-0.0024151,0.00062028,-0.0013419,-0.066989,-0.052839,0.052942,0.30872,-0.9004,-0.25729,-0.26256
0.34,-2.6243,-0.65743,0.36273,-3.1322,-0.02039,0.017056,-0.0095227,-1.0085,-0.020567,-12.266,-47.45,-17.456,0.0012312,0.00061832,-0.00012739,-0.062712,-0.051642,0.050797,0.29953,-0.9106,-0.24865,-0.25375
0.35,-2.6402,-0.63187,0.35306,-3.1323,-0.020568,0.017596,-0.0093383,-1.0091,-0.020758,-12.266,-47.45,-17.456,-0.0011972,0.00062403,-0.00012699,-0.061765,-0.049987,0.048881,0.29039,-0.92027,-0.24021,-0.24512
0.36,-2.6559,-0.60704,0.34358,-3.1329,-0.020197,0.019437,-0.0087851,-1.0087,-0.020376,-12.362,-47.785,-17.645,-0.0024114,0.0018439,-0.0013446,-0.060985,-0.047455,0.046143,0.2813,-0.92942,-0.23198,-0.23667
0.37,-2.6712,-0.58294,0.33409,-3.132,-0.02039,0.018068,-0.009707,-1.0085,-0.020567,-12.362,-47.785,-17.645,-0.0011934,-0.0018005,-0.00013001,-0.058561,-0.047916,0.045086,0.27233,-0.93807,-0.22391,-0.22841
0.38,-2.686,-0.55939,0.32359,-3.1329,-0.020194,-0.0046399,-0.0087851,-1.0089,-0.020376,-12.553,-47.562,-16.983,0.0012386,-0.00058838,0.0010922,-0.055304,-0.045608,0.045941,0.26352,-0.94631,-0.21552,-0.22037
0.39,-2.7003,-0.53659,0.31311,-3.1314,-0.02039,-0.0069466,-0.01026,-1.0085,-0.020567,-12.553,-47.562,-16.983,2.822e-05,0.00062378,-0.00012155,-0.053804,-0.042846,0.04436,0.25487,-0.95406,-0.20729,-0.21254
0.4,-2.7148,-0.5147,0.30377,-3.1327,-0.020572,0.012343,-0.0089695,-1.0089,-0.020758,-12.362,-47.562,-17.361,0.0012423,-0.00059233,0.0010891,-0.051018,-0.042088,0.042263,0.24627,-0.96128,-0.1997,-0.20489
0.41,-2.729,-0.49355,0.2945,-3.132,-0.020579,0.011069,-0.009707,-1.0085,-0.020758,-12.362,-47.562,-17.361,2.8042e-05,0.0018378,-0.00012461,-0.049744,-0.039041,0.039817,0.23783,-0.96805,-0.19229,-0.19745
0.42,-2.7429,-0.47312,0.28535,-3.1316,-0.020402,0.010207,-0.010076,-1.0079,-0.020567,-12.362,-47.562,-17.361,0.0024601,-0.00059243,-0.0025525,-0.046447,-0.038716,0.036424,0.22956,-0.97439,-0.18507,-0.19022
0.43,-2.7565,-0.45343,0.2764,-3.132,-0.020394,0.010842,-0.009707,-1.0083,-0.020567,-12.362,-47.562,-17.361,3.1686e-05,0.0018377,-0.0013341,-0.045948,-0.035917,0.035174,0.22145,-0.98032,-0.17808,-0.1832
0.44,-2.7696,-0.43438,0.26701,-3.1321,-0.020394,-0.0016459,-0.0095227,-1.0083,-0.020567,-12.648,-47.897,-17.267,3.1586e-05,-0.00058869,-0.00011961,-0.044817,-0.035541,0.035503,0.21354,-0.98589,-0.171,-0.1764
0.45,-2.7825,-0.41602,0.25784,-3.1327,-0.020016,-0.0011593,-0.0089695,-1.0083,-0.020185,-12.648,-47.897,-17.267,-0.0023968,-0.00058683,0.0010911,-0.045029,-0.0345,0.035415,0.20578,-0.99109,-0.16415,-0.1698
0.46,-2.7951,-0.39841,0.24928,-3.1323,-0.020205,0.0077388,-0.0093383,-1.0083,-0.020376,-12.457,-47.45,-17.361,-0.0011904,-0.00058882,0.0010876,-0.042998,-0.033361,0.033814,0.1982,-0.9959,-0.15771,-0.16339
0.47,-2.8075,-0.38149,0.24096,-3.1329,-0.020213,0.0086946,-0.0087851,-1.0079,-0.020376,-12.457,-47.45,-17.361,2.7479e-05,-0.00058696,-0.0013479,-0.04048,-0.032117,0.030673,0.19079,-1.0004,-0.15151,-0.15719
0.48,-2.8196,-0.36524,0.23283,-3.1325,-0.020016,0.0088915,-0.0091539,-1.0083,-0.020185,-12.362,-47.45,-17.267,-0.0011867,0.00062521,0.0010846,-0.039463,-0.03003,0.030524,0.1836,-1.0045,-0.14551,-0.15119
0.49,-2.8313,-0.34963,0.2249,-3.1327,-0.020001,0.0092044,-0.0089695,-1.0091,-0.020185,-12.362,-47.45,-17.267,2.7306e-05,-0.0018012,0.0010812,-0.037295,-0.030224,0.029613,0.1766,-1.0083,-0.13973,-0.14539
0.5,-2.8426,-0.33462,0.21657,-3.1329,-0.020769,-0.0033622,-0.0087851,-1.0085,-0.020949,-12.744,-47.897,-17.267,-0.0011946,-0.00058906,-0.0013505,-0.036642,-0.028407,0.027719,0.16981,-1.0119,-0.13384,-0.13982
0.51,-2.8535,-0.32021,0.20833,-3.1318,-0.020378,-0.0057283,-0.0098914,-1.0091,-0.020567,-12.744,-47.897,-17.267,2.3324e-05,-0.0005872,-0.00013976,-0.034568,-0.027057,0.027342,0.16325,-1.0152,-0.12811,-0.13443
0.52,-2.8642,-0.30647,0.20077,-3.1323,-0.020764,0.0035828,-0.0093383,-1.0087,-0.020949,-12.457,-47.674,-17.172,1.9417e-05,-0.00058918,-0.0013573,-0.032942,-0.025979,0.024918,0.15687,-1.0181,-0.1228,-0.12924
0.53,-2.8746,-0.29328,0.1934,-3.1325,-0.020197,0.0032058,-0.0091539,-1.0087,-0.020376,-12.457,-47.674,-17.172,-0.001191,-0.00058348,-0.001353,-0.032384,-0.024948,0.023477,0.15068,-1.0209,-0.11768,-0.12422
0.54,-2.8848,-0.2807,0.18647,-3.1329,-0.020776,0.0080562,-0.0087851,-1.0081,-0.020949,-12.362,-47.674,-17.172,-0.0011949,-0.0017996,-0.00014226,-0.031315,-0.024778,0.022806,0.14468,-1.0234,-0.11286,-0.11939
0.55,-2.8946,-0.26863,0.17975,-3.1336,-0.020005,0.0084101,-0.0080475,-1.0089,-0.020185,-12.362,-47.674,-17.172,-0.0011949,0.00062668,-0.0013521,-0.030179,-0.022431,0.021072,0.13886,-1.0257,-0.10823,-0.11473
0.56,-2.9041,-0.25713,0.17338,-3.1327,-0.020386,0.011863,-0.0089695,-1.0087,-0.020567,-12.171,-47.562,-17.078,1.5328e-05,0.0018427,-0.0013555,-0.028076,-0.020218,0.019653,0.13326,-1.0278,-0.10386,-0.11025
0.57,-2.9133,-0.24612,0.1671,-3.1318,-0.020209,0.010014,-0.0098914,-1.0081,-0.020376,-12.171,-47.562,-17.078,-0.001195,-0.0017979,-0.00014477,-0.027428,-0.021413,0.019588,0.12788,-1.0297,-0.099606,-0.10594
0.58,-2.922,-0.23554,0.1604,-3.1311,-0.020201,-0.0028395,-0.010629,-1.0085,-0.020376,-12.553,-47.562,-17.172,2.2886e-05,0.00063223,-0.00014047,-0.025681,-0.019363,0.019905,0.12272,-1.0314,-0.095205,-0.1018
0.59,-2.9305,-0.22542,0.15397,-3.132,-0.020004,-0.0014918,-0.009707,-1.0089,-0.020185,-12.553,-47.562,-17.172,1.898e-05,-0.0017942,-0.001358,-0.024469,-0.01987,0.018445,0.11772,-1.033,-0.091009,-0.097816
0.6,-2.9387,-0.21581,0.14776,-3.1323,-0.020764,-0.0014121,-0.0093383,-1.0087,-0.020949,-12.457,-47.45,-16.983,1.5087e-05,0.0006359,-0.00014341,-0.023422,-0.017734,0.018241,0.1129,-1.0345,-0.086983,-0.094008
0.61,-2.9467,-0.20661,0.14183,-3.1336,-0.02019,0.00011923,-0.0080475,-1.0091,-0.020376,-12.457,-47.45,-16.983,-0.0011953,-0.00058408,0.0010674,-0.023329,-0.017457,0.018341,0.10823,-1.0358,-0.083153,-0.090341
0.62,-2.9546,-0.1979,0.13727,-3.1336,-0.020005,0.025031,-0.0080475,-1.0089,-0.020185,-12.171,-47.226,-17.551,2.648e-05,-0.00057841,-0.00014633,-0.021608,-0.017061,0.0152,0.10372,-1.0368,-0.080086,-0.0868
0.63,-2.9621,-0.18958,0.13281,-3.1331,-0.019812,0.023848,-0.0086007,-1.0091,-0.019995,-12.171,-47.226,-17.551,-0.0011916,0.0018517,-0.00014203,-0.021263,-0.014758,0.013914,0.099395,-1.0378,-0.07712,-0.083403
0.64,-2.9693,-0.18162,0.12751,-3.1331,-0.020587,0.0031863,-0.0086007,-1.0081,-0.020758,-12.362,-47.562,-16.983,0.0012405,-0.0017927,-0.00014158,-0.019017,-0.015885,0.014602,0.095254,-1.0387,-0.073767,-0.080177
0.65,-2.9761,-0.17401,0.12234,-3.1323,-0.020764,0.0021271,-0.0093383,-1.0087,-0.020949,-12.362,-47.562,-16.983,0.0012442,-0.0017871,0.0010692,-0.017699,-0.015747,0.015257,0.0913,-1.0395,-0.070523,-0.077082
0.66,-2.9827,-0.16678,0.11757,-3.1325,-0.020768,0.0070807,-0.0091539,-1.0085,-0.020949,-12.171,-47.674,-16.889,2.998e-05,-0.00057112,-0.00014451,-0.017557,-0.014465,0.013805,0.087497,-1.0402,-0.067534,-0.074113
0.67,-2.989,-0.15985,0.1129,-3.132,-0.020008,0.0051586,-0.009707,-1.0087,-0.020185,-12.171,-47.674,-16.889,-0.0011804,-0.00056932,-0.00014789,-0.017779,-0.013697,0.013093,0.083859,-1.0409,-0.064626,-0.071253
0.68,-2.9951,-0.15328,0.10835,-3.1325,-0.020772,0.0042997,-0.0091539,-1.0083,-0.020949,-12.648,-47.785,-17.456,0.0012478,0.00064662,-0.00014742,-0.015702,-0.012165,0.012528,0.080355,-1.0414,-0.06182,-0.068537
0.69,-3.001,-0.14699,0.10395,-3.1327,-0.020004,0.0036938,-0.0089695,-1.0089,-0.020185,-12.648,-47.785,-17.456,0.0012476,-0.00056573,-0.00014312,-0.014591,-0.01221,0.012017,0.076996,-1.0419,-0.05912,-0.065919
0.7,-3.0067,-0.14104,0.10002,-3.1323,-0.020575,0.010355,-0.0093383,-1.0087,-0.020758,-12.266,-47.562,-17.172,3.7234e-05,0.00064636,0.0010676,-0.014552,-0.011014,0.011836,0.073784,-1.0422,-0.056699,-0.063424
0.71,-3.0121,-0.13535,0.096212,-3.1323,-0.020205,0.0098972,-0.0093383,-1.0083,-0.020376,-12.266,-47.562,-17.172,3.7117e-05,-0.00056599,0.0010719,-0.014088,-0.011161,0.011482,0.070704,-1.0425,-0.054369,-0.061028
0.72,-3.0172,-0.1299,0.091597,-3.132,-0.020587,-0.010124,-0.009707,-1.0081,-0.020758,-12.744,-47.897,-17.078,0.0012473,0.00064611,-0.00013793,-0.012755,-0.0098962,0.011672,0.067768,-1.0428,-0.051645,-0.058753
0.73,-3.0222,-0.12467,0.087215,-3.1332,-0.019634,-0.0090916,-0.0084163,-1.0085,-0.019804,-12.744,-47.897,-17.078,0.0012395,-0.00057007,0.0010728,-0.012022,-0.010118,0.01211,0.064928,-1.0431,-0.049063,-0.056553
0.74,-3.027,-0.11974,0.083115,-3.1329,-0.020394,-0.0068813,-0.0087851,-1.0083,-0.020567,-12.553,-47.674,-16.889,0.0012395,0.00064587,-0.001355,-0.01136,-0.0089942,0.010045,0.062217,-1.0433,-0.046652,-0.054467
0.75,-3.0316,-0.11504,0.079205,-3.1333,-0.02019,-0.0064866,-0.0084163,-1.0091,-0.020376,-12.553,-47.674,-16.889,-0.0011851,0.00064766,0.0010737,-0.012473,-0.0083804,0.010732,0.059609,-1.0434,-0.04436,-0.05247
0.76,-3.036,-0.1106,0.075984,-3.1323,-0.020579,0.0047395,-0.0093383,-1.0085,-0.020758,-12.553,-47.562,-17.361,3.2809e-05,-0.00056852,-0.00013999,-0.011482,-0.0087751,0.0089667,0.057132,-1.0435,-0.042448,-0.050565
0.77,-3.0403,-0.10635,0.072941,-3.1331,-0.020194,0.0055439,-0.0086007,-1.0089,-0.020376,-12.553,-47.562,-17.361,0.0012507,-0.00056673,-0.00014338,-0.01004,-0.0086596,0.0081056,0.054748,-1.0435,-0.040645,-0.048733
0.78,-3.0444,-0.10233,0.069942,-3.1327,-0.020572,0.0039415,-0.0089695,-1.0089,-0.020758,-12.457,-47.45,-17.172,3.6424e-05,-0.00056877,0.001075,-0.010087,-0.0083336,0.0085516,0.052478,-1.0435,-0.038882,-0.04699
0.79,-3.0483,-0.098495,0.067059,-3.1327,-0.020583,0.003947,-0.0089695,-1.0083,-0.020758,-12.457,-47.45,-17.172,-0.0011778,0.00064333,0.0010678,-0.010618,-0.0071534,0.0084362,0.050304,-1.0434,-0.037195,-0.045327
0.8,-3.052,-0.094833,0.063861,-3.1329,-0.020568,-0.0051371,-0.0087851,-1.0091,-0.020758,-12.648,-47.674,-17.078,3.2361e-05,-0.00057284,-0.00014586,-0.0096862,-0.0073696,0.0079901,0.04822,-1.0434,-0.035358,-0.043742
0.81,-3.0555,-0.091317,0.060655,-3.1316,-0.020012,-0.0080556,-0.010076,-1.0085,-0.020185,-12.648,-47.674,-17.078,3.2259e-05,0.00063928,0.0010687,-0.0090242,-0.0064044,0.0086553,0.046262,-1.0433,-0.03353,-0.042215
0.82,-3.0589,-0.088024,0.057803,-3.1323,-0.020764,-0.0033494,-0.0093383,-1.0087,-0.020949,-12.648,-47.785,-17.172,-0.001182,0.0018437,0.001073,-0.009421,-0.0050332,0.0082579,0.044371,-1.0432,-0.031899,-0.040777
0.83,-3.0622,-0.084843,0.055007,-3.1321,-0.019827,-0.0048336,-0.0095227,-1.0083,-0.019995,-12.648,-47.785,-17.172,3.9722e-05,0.0006276,-0.00013683,-0.0084195,-0.0053201,0.0071877,0.042567,-1.0431,-0.030308,-0.039383
0.84,-3.0653,-0.081857,0.052599,-3.132,-0.020595,0.00069967,-0.009707,-1.0077,-0.020758,-12.648,-47.785,-17.361,3.5763e-05,-0.00058852,-0.0001364,-0.0078315,-0.0060149,0.0062374,0.040851,-1.043,-0.02893,-0.038066
0.85,-3.0683,-0.07896,0.050299,-3.1327,-0.01963,0.0008012,-0.0089695,-1.0087,-0.019804,-12.648,-47.785,-17.361,0.0012536,0.00062365,0.0022923,-0.006622,-0.0052768,0.0074294,0.039196,-1.0428,-0.027617,-0.036782
0.86,-3.0712,-0.076289,0.049112,-3.1321,-0.020776,0.022094,-0.0095227,-1.0081,-0.020949,-11.885,-47.562,-17.078,4.7026e-05,-0.0005963,-0.0001317,-0.0067441,-0.0056975,0.0043816,0.037632,-1.0426,-0.026893,-0.03558
0.87,-3.0739,-0.073716,0.048015,-3.1329,-0.020205,0.022721,-0.0087851,-1.0083,-0.020376,-11.885,-47.562,-17.078,-0.0011634,0.00062356,0.0010829,-0.0074497,-0.0048562,0.0041529,0.036117,-1.0424,-0.026223,-0.034419
0.88,-3.0766,-0.07127,0.046262,-3.1323,-0.020587,0.0082394,-0.0093383,-1.0081,-0.020758,-12.457,-47.674,-17.361,-0.0011674,0.00062542,0.0010794,-0.0074619,-0.0043657,0.0050428,0.034679,-1.0422,-0.02522,-0.033325
0.89,-3.0791,-0.068888,0.044559,-3.1327,-0.019626,0.0077235,-0.0089695,-1.0089,-0.019804,-12.457,-47.674,-17.361,-0.0011676,-0.00059069,-0.0013484,-0.0072904,-0.0049731,0.0035361,0.033296,-1.0419,-0.024249,-0.032257
0.9,-3.0815,-0.066661,0.042892,-3.1323,-0.020591,0.0068834,-0.0093383,-1.0079,-0.020758,-12.362,-47.785,-17.172,0.0012567,-0.001803,-0.00013769,-0.0053468,-0.0057713,0.0038396,0.031987,-1.0417,-0.023304,-0.031257
0.91,-3.0838,-0.064528,0.041282,-3.1323,-0.020379,0.0066411,-0.0093383,-1.0091,-0.020567,-12.362,-47.785,-17.172,4.2455e-05,0.00061951,-0.00013726,-0.0054134,-0.0042159,0.0038187,0.030741,-1.0415,-0.022394,-0.030297
0.92,-3.086,-0.062503,0.039732,-3.1329,-0.020379,0.006478,-0.0087851,-1.0091,-0.020567,-12.457,-47.45,-17.267,3.4654e-05,-0.00059276,-0.00012916,-0.0053039,-0.0044479,0.0037027,0.029538,-1.0412,-0.021521,-0.029384
0.93,-3.0881,-0.060586,0.038244,-3.1327,-0.020575,0.0063932,-0.0089695,-1.0087,-0.020758,-12.457,-47.45,-17.267,3.4545e-05,0.00061559,-0.00012492,-0.0050883,-0.0035417,0.0035553,0.028393,-1.041,-0.020685,-0.028518
0.94,-3.0902,-0.058801,0.037339,-3.1331,-0.021151,0.017209,-0.0086007,-1.0083,-0.02133,-12.266,-47.674,-17.361,3.4436e-05,-0.00059666,-0.00012452,-0.0048585,-0.0039665,0.002607,0.027293,-1.0407,-0.020158,-0.027705
0.95,-3.0921,-0.057041,0.036363,-3.1323,-0.020201,0.014781,-0.0093383,-1.0085,-0.020376,-12.266,-47.674,-17.361,0.0012561,-0.0018089,-0.0013421,-0.0037447,-0.0048802,0.0015866,0.026263,-1.0405,-0.019597,-0.026902
0.96,-3.0939,-0.055404,0.035659,-3.1325,-0.02095,0.019537,-0.0091539,-1.0089,-0.021139,-12.171,-47.674,-17.361,-0.0011684,-0.0005929,-0.00013139,-0.0049383,-0.0041606,0.0016884,0.025275,-1.0402,-0.019182,-0.026152
0.97,-3.0956,-0.053807,0.03487,-3.1318,-0.020201,0.01734,-0.0098914,-1.0085,-0.020376,-12.171,-47.674,-17.361,4.555e-05,-0.00059103,0.001087,-0.0042759,-0.0038848,0.0026654,0.024348,-1.0399,-0.018727,-0.02542
0.98,-3.0973,-0.052324,0.033795,-3.1323,-0.02097,0.010801,-0.0093383,-1.0079,-0.021139,-12.266,-47.45,-17.172,4.924e-05,0.00062115,-0.00013057,-0.004,-0.0027927,0.0025304,0.02345,-1.0396,-0.018126,-0.024744
0.99,-3.0989,-0.050837,0.032667,-3.1322,-0.019437,0.0086282,-0.0095227,-1.0089,-0.019613,-12.266,-47.45,-17.172,4.9084e-05,0.00062685,-0.0013481,-0.0037818,-0.0024705,0.0017266,0.022598,-1.0394,-0.0175,-0.024065
1,-3.1004,-0.04948,0.030789,-3.1321,-0.020776,-0.0081402,-0.0095227,-1.0081,-0.020949,-12.839,-47.45,-17.267,0.0012669,0.0006287,-0.002558,-0.0027973,-0.0021472,0.0017752,0.021783,-1.0391,-0.016488,-0.023453
1.01,-3.1019,-0.048146,0.029022,-3.1331,-0.020008,-0.0075144,-0.0086007,-1.0087,-0.020185,-12.839,-47.45,-17.267,-0.0011615,-0.00058359,-0.00012933,-0.0041235,-0.0028606,0.0032801,0.020982,-1.0389,-0.015536,-0.02285
1.02,-3.1033,-0.046914,0.028098,-3.1325,-0.020587,0.0085581,-0.0091539,-1.0081,-0.020758,-12.457,-47.674,-17.361,-0.0011617,0.0006324,-0.00012509,-0.0043337,-0.0021401,0.0024396,0.020229,-1.0386,-0.015025,-0.022284
1.03,-3.1046,-0.045696,0.027236,-3.1334,-0.019645,0.0090095,-0.0082319,-1.0079,-0.019804,-12.457,-47.674,-17.361,-0.001158,0.00063423,0.0023074,-0.0043539,-0.0019113,0.0037623,0.019488,-1.0383,-0.014547,-0.021724
